age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h,discount%,amount_prior_discount,delivery_fee%,avg_order_total_90d
47,T2,ios,none,indian,clear,1,11,0,6.5,6,15.79,4.65,0,percent10,5.47,47.6,19.56,1.96,23.07,7.94,0,8.495882097962722,25.03,23.710446467273513,18.19237971391417
53,T1,web,plus,indian,clear,1,22,0,2.61,14,21.97,4.22,0,percent10,3.19,24.0,35.58,3.56,35.21,12.21,0,10.11076398750355,38.77,9.059926157341664,21.739130928713433
44,T1,android,plus,mexican,clear,2,2,0,4.51,15,13.67,3.93,1,none,3.98,37.7,21.98,0.0,25.96,10.43,0,0.0,25.96,15.331278890600924,15.765785824345146
29,T3,android,pro,thai,rain,1,7,0,5.98,9,19.42,4.46,0,none,5.22,45.9,22.97,0.0,28.19,10.03,0,0.0,28.19,18.517204682511526,23.016041149343742
49,T2,web,none,indian,rain,6,22,1,6.9,12,26.61,4.22,2,none,6.07,60.4,33.33,0.0,39.4,11.87,0,0.0,39.4,15.406091370558379,30.709560913705584
20,T2,android,none,middle_eastern,clear,4,17,0,6.49,4,14.42,4.16,0,percent10,4.59,44.9,14.55,1.46,17.68,5.14,0,8.257918552036198,19.14,25.961538461538463,16.972861990950225
52,T1,web,none,american,clear,4,6,0,3.75,4,13.18,4.37,0,percent10,3.9,35.7,16.26,1.63,18.53,5.89,0,8.796546141392337,20.16,21.04695089044792,14.794603345925527
55,T1,android,plus,thai,clear,4,21,0,4.71,8,27.72,3.98,0,flat3,4.76,33.8,33.2,3.0,34.96,11.97,1,8.581235697940503,37.96,13.615560640732264,29.115514874141873
48,T2,android,pro,indian,cold,0,9,0,2.14,5,21.23,4.87,0,percent10,2.91,22.3,24.47,2.45,24.93,9.76,0,9.827517047733656,27.38,11.67268351383875,21.621728840754113
54,T2,android,plus,mexican,hot,3,19,0,8.47,9,19.72,4.62,0,percent10,5.42,53.1,23.28,2.33,26.37,4.49,0,8.835798255593478,28.700000000000003,20.55365946150929,22.030762229806594
42,T2,android,none,middle_eastern,rain,4,7,0,5.26,7,20.93,4.38,0,percent10,4.87,50.3,18.59,1.86,21.6,6.25,0,8.61111111111111,23.46,22.546296296296294,23.846634259259258
37,T1,ios,plus,chinese,cold,6,8,1,4.7,4,22.1,4.34,1,none,4.12,39.4,32.15,0.0,36.27,13.32,0,0.0,36.27,11.359250068927487,24.610394265232976
31,T1,web,none,mexican,clear,3,7,0,4.68,5,14.3,4.26,0,flat3,3.81,35.1,12.78,3.0,13.59,2.36,0,22.075055187637968,16.59,28.03532008830022,15.152317880794703
56,T2,android,pro,mexican,clear,1,8,0,4.05,9,13.02,4.07,0,none,3.47,35.4,13.92,0.0,17.39,5.76,0,0.0,17.39,19.95399654974123,15.618010350776308
47,T2,web,none,thai,clear,5,14,1,6.97,6,28.49,4.43,0,none,4.49,50.5,39.0,0.0,43.49,16.9,0,0.0,43.49,10.324212462635089,31.431368130604735
26,T1,android,none,middle_eastern,hot,1,19,0,4.76,5,21.75,4.1,1,percent10,3.86,37.1,23.8,2.38,25.28,7.66,0,9.414556962025316,27.66,15.26898734177215,23.023338607594937
58,T1,android,none,indian,clear,6,15,1,2.49,5,28.32,4.82,0,flat3,3.05,32.5,39.14,3.0,39.19,13.76,1,7.655014034192396,42.19,7.782597601428937,28.35613166624139
20,T1,web,plus,indian,hot,2,0,0,2.95,7,19.68,4.75,0,none,3.62,27.9,25.32,0.0,28.94,12.23,0,0.0,28.94,12.508638562543192,22.1417000691085
42,T1,web,none,indian,clear,0,14,0,1.95,10,26.38,4.33,1,flat3,2.95,24.4,34.78,3.0,34.73,11.86,0,8.638065073423554,37.73,8.494097322199828,26.342021307227178
26,T2,android,none,chinese,clear,2,10,0,10.13,4,13.02,4.57,0,none,5.36,62.2,13.73,0.0,19.09,2.94,1,0.0,19.09,28.07752750130959,16.675694080670507
45,T1,android,plus,italian,clear,6,1,1,4.24,6,11.67,3.72,0,none,3.93,34.0,17.51,0.0,21.44,8.26,1,0.0,21.44,18.330223880597014,13.809137126865672
35,T2,android,pro,middle_eastern,rain,3,7,0,10.76,5,22.77,4.31,1,percent20,6.4,70.4,27.9,5.58,28.72,5.16,1,19.42896935933148,34.3,22.284122562674096,23.420118384401114
36,T2,android,plus,mexican,clear,0,23,0,5.05,3,25.56,3.64,0,percent10,4.63,38.6,28.77,2.88,30.52,7.54,0,9.436435124508519,33.4,15.170380078636958,27.025596330275228
46,T3,ios,none,american,hot,2,8,0,3.64,6,24.05,4.29,0,none,3.34,33.2,24.77,0.0,28.11,11.41,0,0.0,28.11,11.881892564923515,26.907595161864105
49,T3,android,plus,thai,rain,5,17,1,4.1,9,22.49,3.97,0,none,4.35,44.2,26.78,0.0,31.13,11.29,0,0.0,31.13,13.973658849983938,25.632675875361386
33,T1,ios,none,middle_eastern,clear,0,4,0,4.96,5,14.86,4.57,0,percent20,3.91,35.9,18.09,3.62,18.38,5.64,0,19.69532100108814,22.0,21.27312295973885,15.094461371055493
59,T1,android,none,italian,rain,6,21,1,2.53,7,21.26,4.28,0,none,4.44,39.0,24.35,0.0,28.79,10.31,0,0.0,28.79,15.422021535255299,24.538721778395278
38,T1,android,none,thai,clear,5,19,1,2.1,7,21.17,4.12,1,none,3.23,31.6,28.14,0.0,31.37,12.24,0,0.0,31.37,10.296461587503984,23.349760918074594
24,T2,android,none,chinese,hot,5,3,1,7.97,6,17.31,4.13,0,none,4.51,53.4,22.87,0.0,27.38,10.12,0,0.0,27.38,16.471877282688094,20.161281957633307
18,T1,android,none,chinese,clear,5,16,1,3.53,10,16.23,3.48,0,percent10,3.71,26.4,22.52,2.25,23.98,8.19,0,9.382819015846538,26.23,15.471226021684735,17.21814845704754
26,T1,ios,none,middle_eastern,rain,1,22,0,10.91,8,12.17,4.56,1,none,7.53,72.7,17.29,0.0,24.82,4.09,0,0.0,24.82,30.338436744560838,15.862187751813053
47,T1,web,none,indian,clear,5,21,1,6.11,5,20.17,4.73,0,none,5.43,51.1,27.43,0.0,32.86,12.38,0,0.0,32.86,16.524650030432138,23.503021911138163
40,T1,web,plus,chinese,clear,1,17,0,3.37,8,22.58,4.52,1,percent10,3.24,30.7,23.58,2.36,24.46,7.96,0,9.648405560098118,26.82,13.246116107931316,23.392363041700733
32,T2,ios,none,italian,rain,1,17,0,13.35,8,8.94,4.08,0,none,7.44,82.9,9.52,0.0,16.96,0.77,0,0.0,16.96,43.86792452830189,12.861792452830189
38,T2,android,none,indian,clear,0,12,0,8.2,4,29.42,3.95,1,flat3,5.11,50.9,36.93,3.0,39.04,11.38,0,7.684426229508197,42.04,13.089139344262296,31.01006659836066
53,T2,web,none,american,rain,1,3,0,1.76,7,9.14,3.66,0,none,3.89,29.6,12.35,0.0,16.24,6.12,0,0.0,16.24,23.953201970443352,11.329322660098523
42,T3,web,plus,italian,clear,0,0,0,2.81,13,15.9,4.11,0,none,3.12,28.4,15.52,0.0,18.64,6.71,0,0.0,18.64,16.738197424892704,18.56137339055794
20,T1,web,plus,mexican,clear,6,7,1,0.71,7,22.64,3.44,0,none,2.55,21.5,27.87,0.0,30.42,14.03,0,0.0,30.42,8.382642998027611,24.53783037475345
20,T1,android,none,italian,clear,0,6,0,3.87,6,21.24,3.5,0,none,3.8,33.4,27.07,0.0,30.87,12.95,0,0.0,30.87,12.309685779073533,23.854577259475217
38,T1,android,plus,middle_eastern,rain,4,21,0,12.34,4,16.2,4.59,0,none,8.45,73.0,19.54,0.0,27.99,6.23,0,0.0,27.99,30.189353340478743,21.090675241157555
34,T2,ios,plus,italian,clear,0,20,0,1.43,5,14.28,4.81,0,percent20,3.36,23.7,16.1,3.22,16.24,5.24,0,19.827586206896555,19.459999999999997,20.689655172413797,14.40310344827586
53,T2,android,plus,american,clear,6,7,1,5.48,4,19.3,4.03,0,none,4.42,42.3,22.07,0.0,26.49,9.71,0,0.0,26.49,16.685541713854285,22.520309550773877
42,T1,android,none,thai,clear,3,9,0,15.15,3,18.75,4.41,2,percent10,7.19,78.1,19.85,1.99,25.05,1.82,0,7.944111776447106,27.04,28.702594810379246,22.642215568862273
49,T3,android,none,middle_eastern,clear,3,17,0,4.03,6,26.3,4.08,0,percent10,3.8,35.0,28.88,2.89,29.79,9.24,1,9.701242027526016,32.68,12.755958375293721,27.103390399462906
42,T1,ios,none,thai,rain,0,16,0,5.29,6,12.45,4.66,0,none,4.78,41.3,13.49,0.0,18.27,5.89,0,0.0,18.27,26.16310892172961,15.707307060755335
32,T1,android,none,middle_eastern,hot,6,21,1,3.5,6,19.33,4.33,0,none,4.18,39.3,27.4,0.0,31.58,10.53,0,0.0,31.58,13.23622545915136,21.888562381253955
45,T2,ios,none,thai,rain,2,17,0,2.76,6,16.76,4.47,0,percent20,3.83,36.3,23.94,4.79,22.98,3.71,0,20.844212358572673,27.77,16.666666666666664,16.059843342036555
44,T3,ios,pro,indian,clear,0,16,0,6.84,10,22.19,3.61,0,none,4.38,44.8,25.97,0.0,30.35,12.24,0,0.0,30.35,14.431630971993409,25.392378912685338
48,T2,android,none,chinese,clear,4,18,0,6.96,9,16.07,4.22,0,none,4.55,46.2,22.0,0.0,26.55,6.6,0,0.0,26.55,17.137476459510356,18.823992467043315
25,T3,android,none,american,rain,6,21,1,5.81,4,24.06,4.07,0,none,5.88,59.0,27.04,0.0,32.92,11.97,1,0.0,32.92,17.861482381530983,28.357472660996354
44,T1,web,pro,indian,hot,0,9,0,3.17,4,25.17,4.73,1,none,3.25,27.8,36.47,0.0,39.72,18.04,0,0.0,39.72,8.182275931520646,27.229478851963748
29,T2,android,none,chinese,clear,1,6,0,5.86,6,25.57,4.06,0,none,3.79,38.1,25.26,0.0,29.05,10.26,0,0.0,29.05,13.046471600688466,28.90598278829604
51,T3,android,none,american,rain,4,21,0,1.7,7,18.46,4.16,0,percent10,3.65,32.1,16.66,1.67,18.64,5.53,0,8.959227467811157,20.310000000000002,19.581545064377682,20.42087982832618
51,T2,android,pro,italian,clear,0,3,0,6.22,8,19.84,3.6,4,flat3,4.11,38.0,18.98,3.0,20.09,3.33,0,14.932802389248382,23.09,20.457939273270284,20.936187157789945
44,T1,android,none,chinese,clear,5,7,1,2.65,2,16.53,4.3,0,percent10,3.43,25.4,18.22,1.82,19.83,7.21,0,9.178013111447303,21.65,17.297024710035302,17.872072617246598
57,T3,ios,none,chinese,clear,4,3,0,2.53,8,8.79,4.29,0,none,2.85,32.3,11.49,0.0,14.34,5.34,0,0.0,14.34,19.8744769874477,10.536966527196652
40,T1,android,none,italian,clear,3,20,0,10.45,9,21.18,4.15,1,none,6.69,61.1,27.42,0.0,34.11,11.78,0,0.0,34.11,19.613016710642043,25.334036939313982
19,T1,web,none,american,clear,2,22,0,0.91,5,21.59,4.7,1,none,3.27,25.7,34.49,0.0,37.76,15.37,1,0.0,37.76,8.659957627118645,23.459684851694917
43,T3,android,plus,mexican,clear,3,10,0,3.96,7,23.26,4.26,0,percent10,3.22,32.9,27.22,2.72,27.72,10.18,0,9.812409812409815,30.439999999999998,11.616161616161618,23.67955266955267
50,T3,web,none,middle_eastern,clear,0,2,0,1.8,10,15.35,4.03,1,percent10,2.52,27.6,18.91,1.89,19.54,6.65,0,9.672466734902764,21.43,12.896622313203684,15.84490788126919
22,T3,ios,plus,american,clear,5,5,1,4.86,8,12.94,3.97,2,none,3.45,36.5,16.91,0.0,20.36,4.54,0,0.0,20.36,16.94499017681729,15.132681728880156
22,T3,android,none,chinese,clear,4,13,0,2.82,8,12.84,4.51,2,percent10,3.11,34.2,18.5,1.85,19.76,5.18,0,9.362348178137651,21.610000000000003,15.73886639676113,13.658744939271255
29,T1,ios,pro,chinese,clear,3,8,0,1.88,5,22.46,3.68,0,none,2.82,21.7,20.0,0.0,22.82,9.0,1,0.0,22.82,12.35758106923751,25.235512708150747
53,T3,android,none,middle_eastern,hot,5,18,1,3.53,3,24.36,4.02,1,flat3,2.83,36.3,30.89,3.0,30.72,10.1,0,9.765625,33.72,9.212239583333334,24.2251953125
40,T1,web,pro,middle_eastern,rain,3,19,0,2.41,3,11.63,4.21,0,none,3.86,30.7,13.82,0.0,17.68,6.97,0,0.0,17.68,21.832579185520363,14.16912895927602
59,T2,ios,none,indian,clear,2,10,0,2.47,5,27.42,4.11,1,none,3.33,30.6,31.64,0.0,34.97,12.86,0,0.0,34.97,9.522447812410638,30.031055190163
54,T1,android,plus,italian,clear,5,14,1,6.35,7,8.46,4.22,1,percent10,4.37,46.8,14.42,1.44,17.35,4.98,0,8.299711815561958,18.790000000000003,25.18731988472622,9.888691642651297
41,T3,android,plus,american,clear,6,1,1,1.64,5,30.95,4.65,0,percent10,2.54,21.9,35.28,3.53,34.29,13.03,0,10.294546515018956,37.82,7.407407407407408,30.056430446194227
46,T2,web,none,middle_eastern,clear,5,3,1,1.03,10,11.49,4.16,1,percent20,2.38,24.9,16.6,3.32,15.66,3.43,0,21.20051085568327,18.98,15.197956577266922,10.80030651340996
31,T3,ios,none,middle_eastern,clear,3,8,0,5.04,4,26.49,3.9,0,none,3.43,42.8,33.08,0.0,36.51,13.29,0,0.0,36.51,9.394686387291154,28.978652423993424
21,T1,android,plus,chinese,clear,2,2,0,3.93,9,18.45,4.79,0,flat3,3.57,30.3,25.28,3.0,25.85,8.94,0,11.60541586073501,28.85,13.81044487427466,18.856827852998066
34,T1,android,none,middle_eastern,clear,0,0,0,2.75,4,27.41,4.15,1,flat3,3.46,28.8,32.48,3.0,32.94,12.94,0,9.107468123861567,35.94,10.503946569520341,27.79277474195507
42,T1,android,none,american,rain,2,16,0,6.31,10,6.0,4.4,0,percent10,4.82,50.4,11.33,1.13,15.02,4.25,0,7.523302263648468,16.15,32.090545938748335,7.474034620505992
25,T1,ios,plus,mexican,clear,5,0,1,11.01,5,24.66,4.77,0,none,6.84,62.8,29.93,0.0,36.77,10.76,0,0.0,36.77,18.602121294533585,29.247283111231983
27,T2,ios,pro,italian,clear,5,5,1,4.27,9,26.09,4.0,0,none,3.31,39.6,34.56,0.0,37.87,16.93,0,0.0,37.87,8.740427779244786,28.370377607604965
18,T1,web,pro,american,clear,0,17,0,4.33,9,23.0,4.87,0,percent10,3.72,32.2,33.25,3.32,33.65,10.28,0,9.86627043090639,36.97,11.054977711738486,23.273402674591384
48,T2,ios,none,american,hot,3,5,0,2.05,3,21.31,4.87,1,none,2.71,26.7,30.09,0.0,32.8,11.92,0,0.0,32.8,8.262195121951219,23.0706737804878
55,T1,ios,none,middle_eastern,rain,4,5,0,1.7,10,25.25,3.99,1,none,3.66,32.9,36.36,0.0,40.02,18.89,0,0.0,40.02,9.14542728635682,27.5592203898051
52,T1,android,none,mexican,rain,4,17,0,4.03,5,20.15,4.05,1,percent20,5.05,41.8,29.65,5.93,28.77,6.23,0,20.611748348974626,34.7,17.553006604101494,19.533663538408064
33,T2,ios,plus,chinese,cold,6,0,1,1.38,5,17.3,4.51,0,percent10,2.62,25.7,17.75,1.78,18.59,7.37,0,9.575040344271114,20.37,14.093598708983324,18.08171059709521
42,T1,android,pro,middle_eastern,clear,0,7,0,1.25,3,13.37,4.76,0,flat3,2.75,20.2,19.03,3.0,18.78,7.43,0,15.974440894568689,21.78,14.643237486687966,13.192018104366346
58,T1,web,none,italian,clear,3,12,0,5.53,10,24.65,4.54,0,none,4.49,39.8,32.73,0.0,37.22,14.11,0,0.0,37.22,12.063406770553467,27.623629768941427
42,T1,android,none,american,rain,0,1,0,1.7,6,25.63,4.24,0,none,3.57,31.5,26.66,0.0,30.23,12.46,0,0.0,30.23,11.809460800529274,28.65676480317565
30,T1,ios,none,mexican,clear,5,15,1,5.67,6,23.23,4.44,0,percent10,4.39,44.5,26.25,2.62,28.02,8.39,0,9.350463954318345,30.64,15.66738044254104,24.697419700214134
32,T2,web,none,thai,rain,3,10,0,8.61,3,22.49,4.5,0,none,6.52,60.5,28.82,0.0,35.34,13.11,0,0.0,35.34,18.44934917940011,26.63925863044708
48,T1,ios,pro,chinese,clear,3,7,0,5.27,5,22.81,4.36,0,percent10,4.41,37.8,31.22,3.12,32.51,10.53,0,9.597047062442327,35.629999999999995,13.565056905567518,23.715103045216857
36,T1,android,plus,chinese,clear,5,13,1,1.53,7,18.61,4.09,1,percent10,2.99,25.5,20.57,2.06,21.5,8.5,0,9.58139534883721,23.56,13.906976744186048,19.414990697674416
53,T2,ios,none,thai,clear,5,0,1,13.41,7,24.75,4.54,0,percent10,7.0,78.3,28.19,2.82,32.37,7.51,0,8.71177015755329,35.19,21.62496138399753,27.94601482854495
54,T2,android,none,chinese,clear,2,14,0,4.51,6,15.01,4.16,0,percent10,3.64,38.4,13.75,1.38,16.01,4.93,0,8.619612742036226,17.39,22.735790131168017,17.12883822610868
19,T2,android,none,thai,rain,5,11,1,4.28,7,18.64,3.59,0,flat3,4.13,43.9,21.05,3.0,22.18,4.68,0,13.52569882777277,25.18,18.620378719567178,19.589648331830478
48,T1,ios,plus,middle_eastern,clear,6,1,1,3.87,9,24.63,3.77,0,percent10,3.9,36.5,28.08,2.81,29.17,10.97,0,9.633184778882413,31.98,13.369900582790537,25.550353102502573
33,T3,web,plus,indian,clear,0,18,0,2.7,8,28.45,4.7,0,none,2.93,26.2,32.53,0.0,35.46,14.11,0,0.0,35.46,8.26283135927806,30.800775521714606
39,T1,android,none,middle_eastern,clear,5,10,1,2.15,11,6.0,3.88,1,percent10,3.28,34.8,12.9,1.29,14.89,4.44,0,8.663532572196104,16.18,22.028206850235055,6.801880456682337
29,T1,web,none,chinese,hot,0,1,0,0.91,2,24.39,4.29,1,percent10,2.98,23.7,24.62,2.46,25.14,8.39,0,9.785202863961812,27.6,11.853619729514717,24.894486873508356
33,T3,android,pro,indian,hot,5,8,1,1.79,8,17.47,4.7,0,none,2.85,29.3,18.16,0.0,21.01,9.92,0,0.0,21.01,13.564969062351262,19.839800095192764
31,T2,web,plus,american,rain,4,17,0,3.64,4,23.18,4.31,0,none,4.27,36.7,25.38,0.0,29.65,10.66,0,0.0,29.65,14.401349072512648,26.51823271500843
20,T2,ios,none,chinese,clear,5,10,1,5.49,3,6.65,5.0,1,flat3,4.17,41.3,8.72,3.0,9.89,-0.49,1,30.33367037411527,12.89,42.16380182002022,7.43670374115268
50,T3,web,none,thai,clear,4,9,0,2.3,10,13.46,4.22,0,none,2.63,22.5,13.63,0.0,16.26,6.89,0,0.0,16.26,16.174661746617463,15.63710947109471
24,T1,web,pro,indian,clear,1,1,0,5.07,6,28.39,3.96,1,none,4.0,34.1,36.13,0.0,40.13,16.15,0,0.0,40.13,9.9676052828308,31.219803139795665
33,T3,web,plus,indian,clear,4,1,0,3.47,10,27.2,3.75,0,percent10,3.13,30.3,26.65,2.66,27.12,9.01,0,9.808259587020649,29.78,11.541297935103243,27.671386430678464
26,T2,ios,pro,chinese,clear,2,7,0,4.0,8,19.0,3.6,2,percent20,3.68,35.6,26.61,5.32,24.97,6.82,0,21.30556668001602,30.29,14.737685222266721,17.752102523027634
24,T1,android,none,mexican,hot,0,6,0,7.25,4,29.37,4.79,0,none,4.84,46.5,37.81,0.0,42.65,13.52,0,0.0,42.65,11.348182883939039,32.7029613130129
33,T1,android,none,italian,clear,0,15,0,5.1,8,19.13,3.86,1,none,4.23,38.3,29.7,0.0,33.93,12.54,1,0.0,33.93,12.466843501326261,21.514907161803713
56,T1,ios,none,chinese,clear,6,11,1,5.76,4,21.12,3.69,0,percent10,4.33,47.4,25.32,2.53,27.12,8.52,0,9.32890855457227,29.650000000000002,15.96607669616519,22.52176991150443
57,T3,android,plus,american,clear,2,3,0,14.26,8,15.17,4.13,0,flat3,6.67,64.7,22.13,3.0,25.8,4.77,0,11.627906976744185,28.8,25.85271317829457,17.327903100775195
34,T1,web,plus,chinese,clear,1,15,0,2.32,9,18.6,4.05,0,none,3.33,26.6,25.5,0.0,28.83,11.64,0,0.0,28.83,11.550468262226849,20.748387096774195
39,T1,android,none,indian,clear,0,23,0,6.88,8,21.64,4.02,0,none,5.39,52.9,31.2,0.0,36.59,12.05,0,0.0,36.59,14.7308007652364,24.827745285597157
59,T2,web,pro,indian,rain,0,20,0,5.69,10,6.22,4.7,0,percent10,5.26,53.0,11.03,1.1,15.19,4.68,0,7.241606319947334,16.29,34.62804476629361,7.923436471362739
27,T2,android,pro,middle_eastern,hot,5,23,1,5.67,5,20.75,4.33,3,percent10,4.78,45.0,27.83,2.78,29.83,7.01,0,9.319477036540395,32.61,16.02413677505867,22.14121689574254
57,T1,web,none,mexican,rain,0,11,0,4.71,6,21.8,4.56,0,flat3,4.7,43.9,21.86,3.0,23.56,5.74,1,12.73344651952462,26.56,19.949066213921903,23.37300509337861
22,T3,web,plus,middle_eastern,hot,5,8,1,5.35,7,20.18,5.0,0,none,4.07,42.3,22.81,0.0,26.88,9.56,0,0.0,26.88,15.14136904761905,23.235528273809525
27,T2,android,plus,american,clear,3,1,0,3.54,8,28.8,3.97,1,percent20,3.76,32.3,33.4,6.68,30.48,8.67,0,21.916010498687662,37.16,12.335958005249342,26.040944881889764
32,T3,ios,none,chinese,rain,1,16,0,4.32,9,15.07,4.33,0,percent10,4.18,45.2,16.0,1.6,18.58,5.42,0,8.611410118406889,20.18,22.497308934337997,17.16260495156082
19,T1,android,plus,american,hot,6,10,1,7.89,10,19.93,3.76,0,none,5.24,51.9,28.08,0.0,33.32,13.29,1,0.0,33.32,15.726290516206484,23.06424969987995
52,T1,web,none,mexican,clear,3,15,0,2.9,6,16.75,4.79,0,percent10,3.52,29.1,18.71,1.87,20.36,8.06,1,9.18467583497053,22.23,17.288801571709232,18.107441060903735
53,T2,web,pro,mexican,hot,2,7,0,3.11,7,18.35,4.18,0,percent10,3.26,26.9,23.1,2.31,24.05,8.51,0,9.604989604989605,26.36,13.555093555093553,19.074844074844073
34,T1,android,plus,mexican,cold,4,4,0,5.45,9,20.39,3.17,0,none,4.09,39.5,29.89,0.0,33.98,11.23,0,0.0,33.98,12.0364920541495,22.844240729841083
53,T2,android,pro,american,rain,4,16,0,5.15,11,16.8,3.78,1,none,4.83,44.4,26.77,0.0,31.6,11.93,0,0.0,31.6,15.284810126582277,19.367848101265825
50,T1,android,plus,chinese,clear,5,9,1,3.45,10,28.1,4.77,0,percent10,3.75,31.4,34.16,3.42,34.49,11.31,0,9.915917657291969,37.910000000000004,10.872716729486807,28.36886053928675
51,T2,android,none,indian,clear,4,12,0,5.55,5,26.33,3.61,0,percent20,3.77,41.1,30.25,6.05,27.97,7.18,0,21.63031819806936,34.019999999999996,13.47872720772256,24.183686092241686
51,T3,web,none,american,rain,6,23,1,5.51,11,24.83,4.22,0,percent10,5.14,60.8,29.5,2.95,31.69,9.13,0,9.308930261912275,34.64,16.219627642789522,26.54592615967182
42,T3,android,plus,middle_eastern,hot,2,6,0,12.98,5,24.44,4.42,0,none,6.94,77.0,30.45,0.0,37.39,10.52,1,0.0,37.39,18.561112596951055,28.97633591869484
22,T3,web,none,thai,clear,1,3,0,15.53,7,12.11,4.45,0,percent20,7.85,90.0,14.46,2.89,19.42,0.29,0,14.881565396498456,22.310000000000002,40.42224510813593,15.202976313079297
56,T3,web,plus,indian,clear,0,17,0,17.08,4,19.69,5.0,0,flat3,7.34,90.0,20.48,3.0,24.82,2.44,1,12.087026591458502,27.82,29.572925060435136,23.132973408541503
43,T1,web,none,indian,clear,1,13,0,5.48,5,31.67,4.22,0,none,3.91,45.5,48.11,0.0,52.02,18.95,0,0.0,52.02,7.516339869281046,34.05042483660131
55,T1,ios,none,mexican,clear,5,9,1,7.31,5,17.87,3.91,0,none,5.28,49.3,25.89,0.0,31.17,12.18,0,0.0,31.17,16.93936477382098,20.89706448508181
58,T3,android,none,middle_eastern,hot,5,14,1,5.4,6,20.31,3.94,1,flat3,3.45,47.2,19.05,3.0,19.5,2.88,1,15.384615384615385,22.5,17.692307692307693,20.778692307692307
25,T3,web,plus,thai,clear,2,22,0,4.05,6,11.18,4.66,0,none,3.74,35.6,13.18,0.0,16.92,6.12,0,0.0,16.92,22.10401891252955,13.651229314420803
34,T3,ios,none,italian,clear,0,4,0,5.71,8,21.2,3.39,2,none,4.2,45.2,26.6,0.0,30.8,9.32,0,0.0,30.8,13.636363636363635,24.09090909090909
26,T2,web,plus,thai,rain,5,18,1,4.0,6,16.1,4.33,1,percent20,4.74,41.6,21.23,4.25,21.72,5.96,1,19.567219152854513,25.97,21.823204419889507,16.463213627992637
20,T1,android,none,chinese,clear,5,12,1,4.49,4,17.57,4.83,1,none,3.72,36.8,17.13,0.0,20.85,7.76,1,0.0,20.85,17.841726618705035,20.704791366906473
58,T3,android,plus,mexican,rain,0,19,0,4.24,11,6.0,4.28,0,percent10,4.35,37.9,9.64,0.96,13.03,4.17,0,7.367613200306984,13.989999999999998,33.38449731389102,7.5610130468150425
56,T3,web,plus,middle_eastern,clear,0,22,0,4.28,8,19.84,4.71,0,none,4.27,39.4,29.33,0.0,33.6,14.08,0,0.0,33.6,12.708333333333332,22.361333333333334
57,T2,web,none,thai,clear,2,3,0,2.93,3,23.35,3.5,0,percent10,3.15,28.4,29.07,2.91,29.31,9.01,0,9.92835209825998,32.22,10.747185261003072,23.541197543500513
55,T3,android,none,indian,hot,3,2,0,6.9,8,23.59,4.7,0,none,4.28,48.1,30.23,0.0,34.51,12.62,0,0.0,34.51,12.402202260214432,26.515679513184583
45,T2,ios,none,chinese,clear,0,0,0,5.62,9,15.6,4.32,0,flat3,4.59,40.9,12.78,3.0,14.37,2.51,1,20.87682672233821,17.369999999999997,31.941544885177453,17.326096033402923
39,T3,android,none,indian,clear,4,4,0,2.86,4,22.58,4.06,1,flat3,2.97,32.4,17.04,3.0,17.01,3.84,1,17.636684303350968,20.01,17.46031746031746,22.54017636684303
59,T1,ios,plus,italian,clear,3,8,0,4.17,4,27.14,4.07,0,none,3.32,29.6,32.14,0.0,35.46,13.11,0,0.0,35.46,9.362662154540327,29.681026508742246
41,T3,android,none,chinese,rain,5,6,1,2.24,14,13.35,4.86,0,percent20,3.61,34.9,16.42,3.28,16.75,3.67,0,19.582089552238806,20.03,21.55223880597015,13.613014925373136
44,T1,android,plus,middle_eastern,clear,6,19,1,4.93,8,27.18,3.96,0,percent10,4.26,35.1,32.02,3.2,33.08,11.12,0,9.673518742442564,36.28,12.877871825876664,28.05094316807739
26,T1,android,plus,italian,clear,0,18,0,7.85,4,19.37,3.98,0,none,5.48,46.5,23.45,0.0,28.93,10.2,0,0.0,28.93,18.942274455582442,23.03911856204632
49,T1,android,none,indian,clear,3,8,0,3.58,5,11.22,4.82,0,none,3.81,34.9,15.29,0.0,19.1,8.28,0,0.0,19.1,19.94764397905759,13.458125654450262
52,T2,android,plus,mexican,hot,5,13,1,6.81,6,15.98,4.36,1,percent10,4.69,41.4,17.9,1.79,20.8,4.87,0,8.60576923076923,22.59,22.548076923076923,18.207980769230772
46,T1,android,plus,american,rain,0,7,0,4.3,5,22.68,4.42,0,none,4.47,36.9,33.27,0.0,37.74,14.36,0,0.0,37.74,11.844197138314785,25.366263910969792
38,T3,android,none,thai,hot,5,12,1,3.68,6,8.93,3.89,0,flat3,3.59,34.4,7.92,3.0,8.51,1.48,0,35.252643948296125,11.51,42.18566392479436,9.549118683901293
26,T2,ios,plus,middle_eastern,rain,2,6,0,2.76,7,7.81,3.88,0,percent10,3.93,32.4,10.62,1.06,13.49,4.47,1,7.857672349888807,14.55,29.132690882134916,9.471578947368421
19,T3,ios,pro,italian,hot,5,19,1,3.91,9,22.51,4.87,0,none,3.53,33.7,28.09,0.0,31.62,14.04,0,0.0,31.62,11.16382036685642,25.02297596457938
