order_id,age,city_tier,device,membership,cuisine,weather,day_of_week,hour,is_weekend,distance_km,prior_orders_90d,avg_basket_90d,rating_avg,support_tickets_30d,promo_type,delivery_fee,eta_minutes,basket_value,discount_amount,order_total,net_margin_usd,complaint_within_48h
105680,25,T1,web,none,middle_eastern,clear,5,5,1,14.53,5,7.65,4.43,0,percent20,7.48,77.3,11.33,2.27,16.54,1.57,0
105681,51,T2,ios,plus,american,clear,5,13,1,3.61,7,21.28,4.3,1,none,3.1,31.2,21.62,0.0,24.72,7.06,0
105682,33,T2,web,none,chinese,clear,2,11,0,3.98,7,28.0,4.28,0,none,3.4,35.8,33.97,0.0,37.37,15.06,0
105683,36,T3,ios,plus,mexican,clear,5,12,1,3.24,5,10.36,3.95,1,none,3.1,30.1,10.74,0.0,13.84,4.44,0
105684,40,T1,android,none,thai,clear,2,1,0,5.0,5,18.39,4.57,0,none,4.21,40.6,24.41,0.0,28.62,11.06,0
105685,36,T1,web,none,mexican,clear,5,21,1,3.97,2,18.73,3.67,0,none,3.7,42.0,27.3,0.0,31.0,12.44,1
105686,49,T2,android,pro,american,clear,6,19,1,4.01,8,20.16,4.2,0,none,3.31,38.4,29.74,0.0,33.05,13.52,0
105687,28,T1,ios,none,middle_eastern,hot,3,5,0,10.63,4,24.07,3.95,0,none,6.32,58.7,29.21,0.0,35.53,11.18,0
105688,49,T1,ios,plus,italian,clear,6,8,1,3.17,10,17.28,4.1,2,none,3.66,29.3,28.89,0.0,32.55,14.25,0
105689,26,T3,web,none,indian,hot,1,2,0,5.54,5,21.99,3.75,1,none,3.78,43.1,23.04,0.0,26.82,9.11,1
105690,33,T2,web,pro,mexican,clear,2,3,0,10.19,6,18.54,4.0,0,none,5.57,61.0,20.85,0.0,26.42,8.21,0
105691,42,T1,android,none,thai,clear,6,20,1,3.63,7,19.91,3.86,0,percent10,3.99,39.9,29.51,2.95,30.55,10.84,0
105692,55,T1,ios,none,american,clear,5,2,1,4.04,4,10.74,3.72,1,percent10,4.11,39.9,15.47,1.55,18.03,6.19,0
105693,27,T1,android,plus,chinese,clear,2,8,0,4.21,8,27.79,4.43,0,none,4.03,31.0,29.67,0.0,33.7,12.25,0
105694,42,T2,ios,plus,middle_eastern,clear,3,23,0,2.18,9,21.13,3.99,0,none,3.79,26.6,21.0,0.0,24.79,10.1,0
105695,20,T2,ios,none,indian,clear,0,7,0,3.81,3,21.51,4.17,1,none,3.8,33.3,26.32,0.0,30.12,12.92,0
105696,21,T1,android,none,thai,clear,5,16,1,2.1,9,25.91,4.37,1,percent20,3.12,31.4,33.13,6.63,29.62,7.41,1
105697,50,T1,web,none,mexican,hot,0,2,0,12.57,3,17.47,4.34,0,none,6.7,73.3,21.13,0.0,27.83,8.37,0
105698,48,T1,android,pro,thai,clear,3,20,0,3.4,8,19.88,4.19,2,flat3,4.12,32.9,27.59,3.0,28.71,7.28,0
105699,33,T1,android,plus,chinese,clear,3,22,0,7.44,6,10.66,4.0,1,percent20,5.48,49.6,13.52,2.7,16.3,2.22,0
105700,44,T1,web,pro,middle_eastern,hot,4,21,0,4.91,6,22.43,4.11,0,none,4.79,38.4,29.47,0.0,34.26,15.76,0
105701,33,T2,ios,pro,indian,clear,2,15,0,2.63,4,28.41,4.31,0,none,3.21,25.9,30.44,0.0,33.65,13.56,0
105702,29,T1,ios,none,american,clear,0,23,0,3.75,9,18.85,4.61,0,percent10,4.49,36.2,21.21,2.12,23.58,7.64,0
105703,36,T1,android,none,mexican,rain,4,16,0,3.07,6,14.21,3.43,1,percent10,4.07,38.3,17.16,1.72,19.51,5.93,0
105704,31,T2,android,plus,mexican,rain,6,9,1,2.81,3,25.51,4.38,1,none,4.08,38.8,34.55,0.0,38.63,14.48,0
105705,52,T1,android,plus,italian,rain,4,21,0,3.16,8,12.78,3.83,0,percent10,4.67,39.8,18.18,1.82,21.03,5.95,0
105706,35,T1,android,plus,italian,cold,0,6,0,5.42,6,17.73,4.06,1,none,4.55,39.8,24.21,0.0,28.76,8.26,0
105707,31,T1,android,none,mexican,clear,0,20,0,5.71,4,15.16,4.17,1,flat3,4.31,47.8,21.96,3.0,23.27,5.69,0
105708,40,T1,android,pro,italian,clear,1,22,0,5.6,10,26.73,4.2,2,percent20,5.05,42.9,32.22,6.44,30.83,7.92,0
105709,49,T1,ios,plus,indian,hot,2,10,0,5.41,8,22.76,4.02,1,none,4.03,34.1,36.55,0.0,40.58,11.21,0
105710,29,T2,android,plus,italian,rain,0,5,0,5.68,8,16.66,4.65,0,none,4.97,48.0,23.54,0.0,28.51,10.99,0
105711,57,T1,ios,none,italian,cold,6,3,1,3.14,9,16.13,4.44,0,none,3.53,31.7,22.14,0.0,25.67,10.45,0
105712,37,T2,web,none,american,hot,5,12,1,6.33,6,19.02,4.08,0,flat3,4.21,52.4,22.84,3.0,24.05,6.95,0
105713,45,T2,android,plus,mexican,clear,5,16,1,2.69,7,21.4,4.8,0,percent20,3.05,25.6,6.67,1.33,8.39,2.65,0
105714,58,T1,ios,plus,mexican,rain,6,14,1,3.28,6,22.29,3.99,2,percent10,4.42,32.8,29.45,2.94,30.93,9.37,1
105715,36,T1,android,none,mexican,clear,6,15,1,1.45,5,15.19,3.97,0,flat3,2.87,30.3,27.05,3.0,26.92,10.56,0
105716,26,T1,android,none,italian,clear,1,0,0,2.51,8,25.66,4.28,0,none,3.34,32.3,32.88,0.0,36.22,14.64,0
105717,49,T1,ios,plus,american,clear,0,1,0,5.65,11,30.98,4.04,0,none,4.63,42.4,34.45,0.0,39.08,15.01,0
105718,18,T2,android,pro,thai,clear,5,6,1,6.01,4,28.69,4.38,0,none,4.25,48.1,34.25,0.0,38.5,15.69,0
105719,37,T1,android,none,middle_eastern,rain,6,21,1,8.38,7,26.53,4.14,0,none,7.01,58.5,25.11,0.0,32.12,9.55,0
105720,59,T3,web,none,mexican,rain,4,12,0,2.58,8,32.27,4.36,0,none,3.48,37.4,43.24,0.0,46.72,21.32,0
105721,35,T2,android,none,indian,cold,6,8,1,2.73,6,13.81,3.93,1,none,3.55,30.5,16.54,0.0,20.09,7.53,0
105722,46,T2,ios,none,thai,clear,4,15,0,2.24,4,14.18,4.87,0,none,2.75,29.6,13.87,0.0,16.62,6.92,0
105723,40,T2,ios,none,italian,clear,3,10,0,5.75,7,9.66,4.07,0,flat3,4.02,40.9,12.04,3.0,13.06,2.09,0
105724,27,T2,android,none,indian,clear,0,3,0,2.41,3,16.58,4.74,0,percent10,3.25,27.9,19.31,1.93,20.63,7.08,0
105725,31,T3,ios,plus,american,clear,4,12,0,8.23,6,12.77,3.77,0,none,5.08,53.6,16.91,0.0,21.99,6.37,0
105726,39,T3,android,none,thai,clear,2,16,0,3.17,4,25.95,4.87,0,none,3.19,31.2,28.0,0.0,31.19,11.46,0
105727,22,T1,android,none,thai,clear,1,21,0,4.28,2,20.54,4.2,1,none,4.39,39.3,27.43,0.0,31.82,11.58,0
105728,35,T1,web,pro,thai,rain,6,8,1,4.88,11,19.45,4.16,1,none,4.68,42.8,27.79,0.0,32.47,12.12,0
105729,35,T1,android,none,middle_eastern,clear,4,4,0,8.25,5,12.69,3.36,1,none,4.85,50.0,13.77,0.0,18.62,4.11,0
105730,53,T1,ios,plus,thai,rain,3,20,0,10.63,5,13.75,3.78,0,flat3,7.67,66.9,20.41,3.0,25.08,6.0,1
105731,23,T2,android,none,thai,clear,5,8,1,5.28,7,14.89,3.9,0,percent20,4.22,39.9,19.45,3.89,19.78,3.65,0
105732,53,T1,android,plus,american,clear,5,3,1,6.47,7,31.16,3.85,1,none,4.8,47.8,36.44,0.0,41.24,14.1,0
105733,35,T2,ios,plus,american,cold,3,12,0,2.52,10,27.1,4.46,0,flat3,3.05,26.7,36.64,3.0,36.69,14.0,0
105734,45,T2,ios,none,thai,clear,6,1,1,10.03,7,22.58,4.08,1,none,6.3,57.2,26.22,0.0,32.52,10.05,0
105735,41,T1,android,plus,indian,clear,0,23,0,6.64,5,8.37,4.24,1,percent20,5.39,50.0,13.82,2.76,16.45,1.64,0
105736,30,T2,ios,plus,italian,cold,3,18,0,16.59,4,19.64,4.3,1,percent10,8.08,90.0,18.98,1.9,25.16,3.29,1
105737,57,T1,android,none,chinese,clear,2,10,0,4.45,9,17.74,3.12,1,flat3,4.04,36.6,27.13,3.0,28.17,7.45,1
105738,27,T2,android,plus,middle_eastern,clear,0,13,0,2.72,4,16.04,4.13,0,none,3.53,25.9,22.24,0.0,25.77,9.76,0
105739,19,T2,ios,none,thai,clear,5,9,1,3.61,7,18.35,4.95,2,percent10,3.3,39.3,17.97,1.8,19.47,5.31,0
105740,49,T1,ios,none,mexican,rain,0,11,0,8.13,7,13.81,4.61,0,percent20,5.77,54.5,15.39,3.08,18.08,3.32,0
105741,44,T2,android,pro,mexican,rain,4,22,0,10.1,4,16.99,4.4,0,flat3,7.1,73.3,20.21,3.0,24.31,3.94,1
105742,55,T1,ios,none,thai,rain,5,17,1,12.59,4,14.01,4.28,0,percent20,7.59,79.9,22.93,4.59,25.93,2.49,1
105743,37,T2,android,none,american,cold,3,15,0,2.84,3,14.19,4.73,1,percent20,3.34,32.7,18.43,3.69,18.08,4.36,0
105744,18,T2,web,none,chinese,clear,1,23,0,1.9,4,6.0,4.44,0,none,3.39,29.5,8.12,0.0,11.51,4.34,0
105745,18,T1,web,pro,middle_eastern,clear,6,3,1,4.13,10,21.86,4.18,0,none,4.02,42.6,28.77,0.0,32.79,14.14,0
105746,36,T2,android,none,american,cold,4,21,0,2.51,5,21.77,4.36,0,none,3.83,32.2,21.66,0.0,25.49,10.0,0
105747,28,T3,android,none,chinese,clear,0,4,0,7.47,5,13.19,4.52,1,none,4.58,56.1,16.69,0.0,21.27,5.04,0
105748,56,T2,web,plus,thai,cold,5,6,1,3.98,4,26.93,4.67,1,percent10,3.96,34.1,25.49,2.55,26.9,7.4,0
105749,22,T2,web,plus,italian,cold,1,15,0,3.72,6,14.99,3.74,1,none,3.49,29.1,22.35,0.0,25.84,8.6,1
105750,54,T2,android,none,italian,cold,4,3,0,3.73,8,10.68,4.28,1,none,3.65,33.2,15.32,0.0,18.97,6.64,0
105751,27,T1,android,pro,middle_eastern,clear,1,11,0,3.5,8,27.71,4.57,0,none,3.61,30.5,25.99,0.0,29.6,13.69,0
105752,23,T2,android,none,chinese,rain,4,8,0,1.89,8,14.84,4.03,1,none,3.43,32.2,18.49,0.0,21.92,6.32,0
105753,29,T3,web,plus,american,hot,5,0,1,2.62,5,21.61,4.17,1,none,2.86,29.5,24.9,0.0,27.76,11.54,0
105754,24,T1,web,none,thai,clear,5,4,1,6.58,8,10.43,4.81,1,percent20,5.18,49.8,13.36,2.67,15.87,2.5,1
105755,34,T1,web,none,american,rain,5,10,1,2.32,4,18.25,4.32,0,flat3,3.66,38.8,21.71,3.0,22.37,6.88,0
105756,31,T1,android,plus,american,clear,4,2,0,6.43,5,19.47,3.97,1,none,4.99,38.7,26.56,0.0,31.55,8.9,0
105757,40,T1,web,none,thai,clear,5,22,1,4.78,4,16.93,3.74,0,none,4.09,42.7,23.96,0.0,28.05,8.78,0
105758,40,T1,android,none,chinese,hot,6,10,1,8.16,10,17.04,4.2,0,none,5.33,53.7,23.55,0.0,28.88,11.7,0
105759,18,T1,android,none,middle_eastern,cold,6,17,1,4.48,3,20.32,4.03,0,none,4.26,40.5,24.53,0.0,28.79,12.69,0
105760,23,T2,android,none,thai,clear,5,4,1,2.73,3,18.7,4.68,0,none,2.86,32.3,17.66,0.0,20.52,7.3,0
105761,24,T1,android,plus,italian,clear,3,13,0,2.66,12,24.5,3.98,0,none,3.18,29.2,31.0,0.0,34.18,13.21,0
105762,26,T1,ios,none,chinese,rain,2,2,0,1.58,11,7.29,4.55,0,none,4.05,31.7,12.95,0.0,17.0,7.3,0
105763,21,T2,android,pro,indian,clear,2,4,0,2.85,6,29.2,4.23,0,percent10,3.09,29.5,30.25,3.03,30.31,11.14,0
105764,31,T1,android,none,italian,rain,4,16,0,3.9,3,17.88,4.08,0,none,4.51,39.7,25.59,0.0,30.1,11.59,0
105765,41,T1,web,pro,indian,rain,4,8,0,8.73,8,18.28,4.13,0,flat3,6.14,61.8,19.8,3.0,22.94,5.63,1
105766,30,T2,android,plus,middle_eastern,clear,2,23,0,6.6,5,22.26,4.68,0,percent20,4.63,43.6,25.85,5.17,25.31,4.57,1
105767,31,T3,android,none,mexican,hot,2,23,0,3.64,6,16.91,4.51,2,none,3.83,32.9,20.77,0.0,24.6,7.28,0
105768,37,T2,android,none,thai,clear,5,3,1,2.4,4,18.7,4.31,1,none,3.29,34.0,24.91,0.0,28.2,11.24,0
105769,41,T1,android,plus,american,clear,3,15,0,5.85,5,19.15,4.02,0,none,4.5,39.9,25.44,0.0,29.94,11.39,0
105770,31,T1,android,none,middle_eastern,hot,0,18,0,2.99,5,22.63,4.5,0,none,3.71,30.5,24.59,0.0,28.3,12.0,0
105771,27,T3,ios,none,mexican,clear,0,6,0,2.43,8,8.35,4.28,0,none,2.8,26.7,12.23,0.0,15.03,6.23,0
105772,35,T2,android,plus,indian,clear,2,20,0,5.88,4,21.63,4.09,1,flat3,4.84,39.4,22.82,3.0,24.66,6.93,0
105773,19,T2,android,pro,thai,rain,2,17,0,2.62,3,17.14,3.92,0,none,4.15,36.2,16.79,0.0,20.94,8.34,0
105774,38,T2,web,plus,middle_eastern,clear,5,7,1,7.22,5,9.29,4.04,0,none,4.78,52.4,11.52,0.0,16.3,3.0,0
105775,57,T1,android,plus,italian,clear,3,2,0,1.62,6,28.03,3.86,0,percent20,2.78,20.9,34.49,6.9,30.37,8.98,0
105776,34,T1,ios,none,indian,hot,2,10,0,2.61,4,16.94,3.95,0,none,3.17,27.5,24.56,0.0,27.73,11.42,0
105777,22,T2,android,plus,american,clear,0,8,0,2.52,6,26.28,5.0,1,percent10,3.1,26.5,31.35,3.14,31.31,7.3,0
105778,47,T3,web,none,thai,clear,0,12,0,6.85,5,22.36,3.6,1,percent10,4.62,45.4,29.34,2.93,31.03,10.28,0
105779,23,T1,android,plus,chinese,clear,6,5,1,4.35,3,16.96,4.55,0,percent10,3.88,34.8,23.92,2.39,25.41,8.84,0
105780,26,T2,ios,plus,indian,rain,6,7,1,6.75,6,27.19,4.41,0,none,5.68,50.1,36.66,0.0,42.34,14.84,0
105781,24,T1,ios,none,mexican,clear,0,21,0,2.23,10,17.79,3.69,2,none,4.09,29.0,23.43,0.0,27.52,9.95,0
105782,55,T3,ios,pro,chinese,hot,3,20,0,6.62,6,16.17,4.53,0,none,5.15,40.9,11.59,0.0,16.74,5.93,0
105783,59,T1,web,none,chinese,clear,6,17,1,6.25,5,13.25,4.97,0,flat3,4.47,44.6,22.06,3.0,23.53,4.55,0
105784,41,T2,android,none,italian,hot,4,8,0,2.63,9,13.19,4.24,0,percent10,3.06,31.3,18.39,1.84,19.61,6.21,0
105785,43,T1,android,none,mexican,hot,0,11,0,2.76,9,21.42,4.57,0,percent10,3.64,27.3,31.16,3.12,31.68,10.81,0
105786,45,T2,web,none,american,hot,3,7,0,2.79,5,13.58,4.19,0,percent20,3.23,29.5,9.51,1.9,10.84,2.69,0
105787,43,T2,web,none,mexican,hot,6,9,1,11.18,3,20.57,4.39,0,none,6.13,69.3,28.66,0.0,34.79,10.25,0
105788,40,T1,android,pro,american,clear,2,12,0,4.17,1,18.32,3.44,0,percent20,3.82,35.4,27.6,5.52,25.9,6.86,0
105789,59,T3,ios,none,thai,clear,3,20,0,2.07,4,23.7,4.25,0,none,3.06,26.1,35.21,0.0,38.27,14.53,0
105790,48,T3,ios,plus,italian,clear,2,19,0,2.71,6,17.89,4.25,1,none,2.78,25.3,18.61,0.0,21.39,9.06,0
105791,21,T3,ios,none,mexican,clear,1,4,0,15.04,5,16.88,4.09,0,none,7.07,80.8,12.84,0.0,19.91,2.65,0
105792,34,T1,web,plus,indian,clear,6,22,1,4.76,9,20.57,4.76,1,percent10,4.44,43.2,24.07,2.41,26.1,7.26,1
105793,58,T2,web,plus,middle_eastern,rain,1,1,0,3.87,4,21.3,4.23,1,none,4.51,39.4,23.74,0.0,28.25,10.75,0
105794,34,T2,android,none,italian,clear,4,1,0,1.61,9,18.22,4.19,0,percent20,2.71,27.6,24.87,4.97,22.61,7.21,0
105795,26,T2,ios,none,middle_eastern,cold,2,20,0,2.49,7,12.26,4.12,0,none,3.58,29.1,14.25,0.0,17.83,6.94,0
105796,54,T2,android,plus,thai,rain,4,6,0,8.3,6,31.62,4.1,0,none,5.75,53.4,39.07,0.0,44.82,15.68,0
105797,44,T2,android,none,italian,clear,5,20,1,4.88,11,21.92,4.2,1,none,4.32,41.4,27.47,0.0,31.79,9.26,0
105798,41,T1,web,none,mexican,clear,3,1,0,2.55,9,24.76,4.15,3,none,3.35,27.3,29.59,0.0,32.94,10.5,0
105799,35,T1,ios,none,indian,rain,1,5,0,14.37,7,26.26,4.4,1,none,6.88,79.0,31.01,0.0,37.89,9.37,0
105800,23,T1,android,none,thai,clear,2,19,0,4.81,6,17.92,4.44,2,none,4.41,39.3,18.8,0.0,23.21,6.37,0
105801,34,T1,ios,pro,indian,clear,1,4,0,16.41,8,26.36,4.76,0,none,8.07,74.3,29.94,0.0,38.01,11.17,0
105802,36,T1,android,pro,thai,clear,4,12,0,2.24,8,29.5,4.09,0,flat3,3.0,27.0,34.53,3.0,34.53,15.74,0
105803,57,T1,android,plus,chinese,rain,4,17,0,1.88,9,29.96,3.9,0,none,3.59,29.1,32.66,0.0,36.25,14.93,0
105804,30,T2,ios,none,indian,clear,1,8,0,4.14,8,23.62,4.31,2,percent10,3.66,36.4,24.19,2.42,25.43,5.81,0
105805,24,T2,ios,pro,chinese,clear,4,3,0,1.62,6,18.88,4.31,0,none,2.28,20.2,22.04,0.0,24.32,9.84,0
105806,35,T1,android,plus,indian,clear,3,19,0,3.38,7,29.49,4.58,0,percent10,3.85,28.0,26.6,2.66,27.79,9.51,1
105807,59,T2,android,pro,middle_eastern,clear,2,14,0,6.04,10,12.53,3.77,0,none,4.1,39.1,18.08,0.0,22.18,8.5,1
105808,38,T3,ios,none,middle_eastern,clear,6,21,1,5.62,7,14.16,4.22,1,percent10,4.81,44.9,22.06,2.21,24.66,6.46,0
105809,33,T3,android,none,middle_eastern,hot,0,16,0,4.75,7,6.0,4.65,0,none,3.79,36.5,7.74,0.0,11.53,3.79,0
105810,46,T3,web,plus,american,rain,5,17,1,2.58,3,18.72,4.56,0,none,3.68,35.3,22.95,0.0,26.63,10.41,0
105811,45,T3,android,pro,chinese,clear,3,14,0,7.31,6,17.71,4.66,0,none,4.77,44.4,22.36,0.0,27.13,10.82,0
105812,30,T2,web,none,american,cold,1,16,0,3.85,9,15.17,4.13,0,none,3.41,35.8,21.2,0.0,24.61,10.4,0
105813,58,T3,android,none,american,rain,1,10,0,1.08,7,16.69,3.48,0,none,3.12,30.1,19.25,0.0,22.37,9.26,0
105814,42,T3,android,none,chinese,clear,1,22,0,2.34,10,11.42,4.34,0,percent10,3.68,33.5,17.26,1.73,19.21,6.65,0
105815,20,T1,android,pro,american,hot,4,19,0,2.36,5,25.15,4.41,0,none,3.35,25.8,33.51,0.0,36.86,17.5,0
105816,35,T3,ios,plus,middle_eastern,hot,4,5,0,8.07,9,18.87,4.02,0,percent10,5.07,48.7,20.07,2.01,23.13,5.88,0
105817,56,T2,web,pro,italian,clear,1,22,0,2.34,7,18.25,4.37,0,none,3.51,27.5,20.02,0.0,23.53,9.98,0
105818,34,T2,android,plus,thai,clear,2,5,0,5.47,8,12.16,4.29,1,none,3.89,39.6,12.44,0.0,16.33,4.15,0
105819,41,T3,android,plus,middle_eastern,hot,6,16,1,1.35,7,14.07,3.73,2,percent10,2.45,23.0,13.79,1.38,14.86,5.45,0
105820,43,T1,android,none,chinese,clear,4,22,0,5.94,8,13.58,4.61,0,flat3,4.62,47.6,18.24,3.0,19.86,4.15,1
105821,47,T1,ios,none,middle_eastern,clear,4,10,0,1.59,7,22.04,3.72,0,none,2.69,25.9,27.57,0.0,30.26,11.96,0
105822,54,T2,android,plus,italian,hot,0,4,0,7.89,11,36.77,4.5,0,none,4.98,42.9,37.64,0.0,42.62,14.5,0
105823,24,T2,web,none,middle_eastern,hot,3,23,0,3.86,13,19.44,3.94,0,none,3.87,41.0,22.29,0.0,26.16,9.21,0
105824,39,T3,android,none,chinese,rain,2,19,0,6.72,7,22.7,4.31,0,percent10,5.29,53.3,21.91,2.19,25.01,6.83,1
105825,40,T3,ios,none,american,clear,5,10,1,3.72,7,23.14,4.28,1,none,3.18,34.3,30.6,0.0,33.78,13.35,0
105826,24,T2,web,plus,mexican,clear,1,23,0,2.83,6,10.44,4.28,1,flat3,3.29,27.4,13.67,3.0,13.96,2.41,0
105827,46,T3,android,plus,italian,hot,6,2,1,1.53,3,27.1,4.63,1,flat3,2.64,25.3,33.93,3.0,33.57,11.22,0
105828,22,T1,android,none,mexican,rain,6,12,1,1.26,4,20.71,4.55,0,none,3.78,30.5,24.45,0.0,28.23,11.29,0
105829,37,T3,web,pro,chinese,hot,5,4,1,2.79,5,26.62,3.98,1,percent10,3.07,28.3,28.62,2.86,28.83,8.86,1
105830,31,T1,android,none,thai,clear,3,4,0,4.23,5,13.04,4.27,0,none,3.79,34.8,16.97,0.0,20.76,8.13,0
105831,24,T2,ios,none,middle_eastern,cold,4,8,0,1.96,5,19.64,4.46,0,none,3.09,27.2,16.99,0.0,20.08,8.48,0
105832,52,T1,web,none,thai,clear,6,13,1,12.24,5,23.36,4.44,0,none,6.63,70.7,28.81,0.0,35.44,10.48,1
105833,28,T2,android,none,chinese,clear,6,4,1,9.04,7,17.47,4.44,0,percent20,5.39,55.5,20.16,4.03,21.52,4.64,0
105834,28,T1,web,none,thai,hot,5,12,1,3.83,12,12.28,4.27,0,percent10,3.85,41.1,15.84,1.58,18.11,6.34,1
105835,53,T1,android,plus,mexican,clear,1,18,0,9.75,6,10.93,4.55,0,flat3,5.38,58.4,14.72,3.0,17.1,2.22,1
105836,54,T2,ios,plus,middle_eastern,rain,2,3,0,3.9,8,24.44,4.52,0,none,4.36,35.6,25.77,0.0,30.13,11.46,0
105837,19,T2,android,none,chinese,rain,5,0,1,1.98,4,21.46,4.37,0,none,3.67,35.9,21.5,0.0,25.17,10.47,0
105838,29,T1,android,plus,mexican,hot,0,17,0,3.52,2,17.24,4.18,0,flat3,3.74,30.6,24.8,3.0,25.54,7.43,0
105839,47,T2,android,pro,mexican,clear,4,9,0,6.27,5,25.07,4.83,0,none,4.49,41.8,32.31,0.0,36.8,14.26,0
105840,50,T1,android,none,middle_eastern,clear,2,4,0,2.58,4,15.84,4.14,0,percent20,3.54,28.9,19.05,3.81,18.78,5.09,0
105841,59,T1,android,none,indian,rain,3,21,0,10.69,8,13.26,3.94,1,percent10,8.14,70.1,19.59,1.96,25.77,5.06,1
105842,41,T1,android,none,thai,hot,6,10,1,3.06,5,21.72,4.14,0,none,3.41,35.0,25.79,0.0,29.2,12.72,0
105843,18,T2,ios,plus,american,cold,6,2,1,6.78,5,9.74,4.31,0,flat3,4.05,46.9,12.38,3.0,13.43,1.33,0
105844,54,T2,android,none,italian,clear,2,7,0,3.69,2,19.21,4.14,0,none,3.05,34.0,24.49,0.0,27.54,13.17,0
105845,24,T2,android,plus,mexican,hot,4,13,0,2.43,3,10.01,3.96,1,none,3.25,26.5,9.44,0.0,12.69,4.35,0
105846,23,T3,android,plus,italian,clear,0,6,0,1.84,4,13.16,4.21,0,none,2.48,23.2,15.01,0.0,17.49,8.41,0
105847,46,T2,android,none,italian,clear,5,22,1,7.24,8,15.66,4.64,0,none,5.13,56.2,21.72,0.0,26.85,7.74,1
105848,43,T2,android,none,middle_eastern,clear,0,15,0,5.13,9,22.18,3.77,0,none,4.24,43.3,21.37,0.0,25.61,10.99,0
105849,20,T3,android,none,italian,clear,6,1,1,2.69,9,6.0,4.3,0,none,2.98,31.7,11.2,0.0,14.18,5.95,0
105850,25,T1,ios,none,chinese,clear,2,8,0,7.32,4,23.55,3.86,0,flat3,5.62,47.0,32.61,3.0,35.23,10.14,0
105851,42,T1,ios,plus,thai,clear,4,8,0,2.76,7,28.48,3.86,0,none,3.55,24.5,37.38,0.0,40.93,18.57,0
105852,28,T1,ios,plus,mexican,clear,4,3,0,4.98,8,22.83,3.67,0,none,4.0,38.2,31.09,0.0,35.09,13.43,0
105853,46,T2,android,plus,american,hot,1,0,0,5.48,10,19.11,4.25,0,flat3,3.96,38.1,19.87,3.0,20.83,4.26,0
105854,35,T2,web,plus,indian,clear,5,2,1,13.37,6,20.02,3.63,0,none,7.26,68.7,23.41,0.0,30.67,6.65,0
105855,42,T1,ios,none,middle_eastern,hot,1,16,0,12.9,8,10.55,4.3,0,none,6.78,69.6,17.04,0.0,23.82,5.02,0
105856,37,T3,ios,none,thai,hot,6,5,1,2.79,3,17.66,4.2,0,percent10,3.1,33.8,16.9,1.69,18.31,5.45,0
105857,33,T3,android,none,american,clear,3,10,0,2.41,9,19.83,4.41,3,none,3.15,29.7,18.5,0.0,21.65,6.53,0
105858,32,T1,android,none,italian,rain,3,3,0,4.7,6,41.2,3.5,1,flat3,4.49,45.5,48.19,3.0,49.68,17.98,0
105859,47,T1,android,none,mexican,clear,1,22,0,7.87,6,26.88,3.65,0,percent10,5.31,52.9,31.67,3.17,33.81,11.26,0
105860,39,T1,android,none,italian,clear,0,23,0,1.22,2,18.18,4.11,1,none,3.03,26.4,27.64,0.0,30.67,11.99,0
105861,42,T1,ios,plus,american,rain,4,16,0,11.08,5,15.37,4.24,0,flat3,6.49,68.6,22.38,3.0,25.87,4.53,0
105862,42,T3,android,none,indian,rain,5,7,1,3.2,7,20.01,4.59,1,none,3.74,41.1,23.93,0.0,27.67,8.32,0
105863,26,T2,android,none,mexican,clear,5,14,1,7.68,8,17.63,4.19,0,none,4.8,50.4,20.79,0.0,25.59,8.09,0
105864,56,T1,android,none,chinese,hot,6,9,1,3.22,5,21.36,3.96,0,none,3.42,37.2,25.5,0.0,28.92,10.8,0
105865,41,T2,android,none,thai,rain,2,21,0,10.42,8,11.73,4.64,1,none,7.23,73.2,12.93,0.0,20.16,2.82,0
105866,48,T1,android,none,middle_eastern,clear,3,14,0,3.19,6,9.19,4.03,1,none,3.46,30.6,12.19,0.0,15.65,5.33,0
105867,55,T1,android,none,thai,clear,6,3,1,6.44,7,21.5,3.72,1,none,4.91,51.8,22.41,0.0,27.32,10.27,0
105868,56,T1,android,none,indian,hot,3,2,0,4.29,7,16.24,4.36,1,percent10,4.62,32.9,20.17,2.02,22.77,7.9,0
105869,46,T2,android,pro,italian,cold,5,18,1,1.92,10,20.07,4.25,0,none,2.84,25.1,24.67,0.0,27.51,12.11,0
105870,51,T2,ios,none,indian,rain,4,17,0,3.1,6,11.47,4.55,0,none,3.96,33.9,14.55,0.0,18.51,6.57,0
105871,37,T3,web,none,mexican,hot,6,17,1,1.11,8,24.54,3.88,2,percent10,2.27,25.0,33.07,3.31,32.03,12.06,0
105872,48,T1,web,none,chinese,clear,2,7,0,2.83,5,11.46,4.27,0,none,3.06,28.4,16.23,0.0,19.29,8.02,0
105873,31,T2,ios,none,thai,clear,1,16,0,5.35,9,23.02,4.01,0,none,3.92,43.2,28.22,0.0,32.14,13.56,0
105874,47,T1,android,none,mexican,cold,6,6,1,10.1,7,18.78,4.34,1,flat3,5.98,64.1,27.33,3.0,30.31,5.59,1
105875,21,T1,ios,none,italian,rain,3,15,0,4.14,10,17.74,4.0,0,none,4.62,40.6,24.55,0.0,29.17,10.78,0
105876,56,T3,web,plus,middle_eastern,clear,1,7,0,16.02,4,21.17,4.25,1,none,8.4,85.4,31.62,0.0,40.02,9.19,0
